transaction_id,customer_id,product_id,product_name,category,price,quantity,discount,date,region,sale_date,total_value,discount_amount,revenue_tier
T0452,C057,P01,Laptop,Electronics,999.99,4,0.05,2023-09-30,West,2023-09-30,3799.96,200.0,Premium
T0453,C031,P08,Headset,Accessories,59.99,2,0.0,2023-02-09,North,2023-02-09,119.98,0.0,Basic
T0454,C058,P07,Webcam,Electronics,79.99,9,0.15,2023/01/10 00:00:00,South,2023-01-10,611.92,107.99,Standard
T0455,C074,P01,Laptop,Electronics,999.99,10,0.0,2023-01-05,East,2023-01-05,9999.9,0.0,Premium
T0456,C022,P05,Desk,Furniture,189.0,9,0.2,2023-11-04,West,2023-11-04,1360.8,340.2,Standard
T0457,C030,P06,Chair,Furniture,249.0,8,0.0,2023/07/25 00:00:00,East,2023-07-25,1992.0,0.0,Standard
T0458,C037,P04,Keyboard,Accessories,49.9,7,0.15,2023-01-22,West,2023-01-22,296.91,52.4,Basic
T0459,C070,P08,Headset,Accessories,59.99,9,0.2,2023/10/15 00:00:00,South,2023-10-15,431.93,107.98,Basic
T0460,C005,P05,Desk,Furniture,189.0,7,0.05,2023/11/10 00:00:00,North,2023-11-10,1256.85,66.15,Standard
T0461,C098,P03,Monitor,Electronics,299.5,9,0.1,2023-01-03T00:00:00Z,South,2023-01-03,2425.95,269.55,Premium
T0462,UNKNOWN,P06,Chair,Furniture,249.0,5,0.2,2023-09-30,East,2023-09-30,996.0,249.0,Standard
T0463,C044,P04,Keyboard,Accessories,49.9,6,0.0,2023-03-02,North,2023-03-02,299.4,0.0,Basic
T0464,C091,P06,Chair,Furniture,249.0,1,0.1,2023-12-27,South,2023-12-27,224.1,24.9,Basic
T0465,C073,P01,Laptop,Electronics,999.99,1,0.0,2023/07/13 00:00:00,East,2023-07-13,999.99,0.0,Standard
T0466,C045,P06,Chair,Furniture,249.0,7,0.0,2023-02-08,West,2023-02-08,1743.0,0.0,Standard
T0467,C042,P05,Desk,Furniture,189.0,6,0.2,2023-03-02T00:00:00Z,South,2023-03-02,907.2,226.8,Standard
T0468,C019,P02,Mouse,Accessories,19.99,10,0.05,2023/06/11 00:00:00,West,2023-06-11,189.9,9.99,Basic
T0469,C048,P07,Webcam,Electronics,79.99,3,0.15,2023-09-18T00:00:00Z,South,2023-09-18,203.97,36.0,Basic
T0470,C086,P03,Monitor,Electronics,299.5,8,0.1,2023-08-08,South,2023-08-08,2156.4,239.6,Premium
T0471,C005,P08,Headset,Accessories,59.99,5,0.0,2023/06/05 00:00:00,North,2023-06-05,299.95,0.0,Basic
T0472,C090,P04,Keyboard,Accessories,49.9,7,0.2,2023-11-24,West,2023-11-24,279.44,69.86,Basic
T0473,C057,P02,Mouse,Accessories,19.99,9,0.15,2023/01/14 00:00:00,East,2023-01-14,152.92,26.99,Basic
T0474,C049,P08,Headset,Accessories,59.99,8,0.0,2023-03-31T00:00:00Z,West,2023-03-31,479.92,0.0,Basic
T0475,C077,P03,Monitor,Electronics,299.5,7,0.0,2023/07/21 00:00:00,South,2023-07-21,2096.5,0.0,Premium
T0476,C063,P08,Headset,Accessories,59.99,8,0.05,2023-03-11,North,2023-03-11,455.92,24.0,Basic
T0477,C070,P03,Monitor,Electronics,299.5,4,0.2,2023-05-10T00:00:00Z,South,2023-05-10,958.4,239.6,Standard
T0478,C010,P08,Headset,Accessories,59.99,8,0.1,2023/08/16 00:00:00,West,2023-08-16,431.93,47.99,Basic
T0479,C054,P05,Desk,Furniture,189.0,9,0.15,2023/02/04 00:00:00,West,2023-02-04,1445.85,255.15,Standard
T0480,C095,P04,Keyboard,Accessories,49.9,9,0.0,2023-06-02,West,2023-06-02,449.1,0.0,Basic
T0481,C057,P03,Monitor,Electronics,299.5,10,0.1,2023/03/24 00:00:00,West,2023-03-24,2695.5,299.5,Premium
T0483,C064,P03,Monitor,Electronics,299.5,3,0.0,2023-06-04T00:00:00Z,North,2023-06-04,898.5,0.0,Standard
T0484,C046,P03,Monitor,Electronics,299.5,2,0.0,2023-02-18,West,2023-02-18,599.0,0.0,Standard
T0485,C037,P02,Mouse,Accessories,19.99,5,0.05,2023/11/14 00:00:00,East,2023-11-14,94.95,5.0,Basic
T0486,C005,P05,Desk,Furniture,189.0,10,0.1,2023-08-16,West,2023-08-16,1701.0,189.0,Standard
T0487,UNKNOWN,P06,Chair,Furniture,249.0,3,0.2,2023/03/29 00:00:00,West,2023-03-29,597.6,149.4,Standard
T0488,C056,P07,Webcam,Electronics,79.99,10,0.0,2023/11/22 00:00:00,East,2023-11-22,799.9,0.0,Standard
T0489,C070,P08,Headset,Accessories,59.99,3,0.2,2023-04-01,North,2023-04-01,143.98,35.99,Basic
T0490,C016,P05,Desk,Furniture,189.0,10,0.0,2023/09/02 00:00:00,East,2023-09-02,1890.0,0.0,Standard
T0491,UNKNOWN,P06,Chair,Furniture,249.0,9,0.0,2023/10/28 00:00:00,South,2023-10-28,2241.0,0.0,Premium
T0492,C086,P06,Chair,Furniture,249.0,3,0.05,2023-08-13T00:00:00Z,North,2023-08-13,709.65,37.35,Standard
T0493,C098,P05,Desk,Furniture,189.0,3,0.0,2023-03-14T00:00:00Z,West,2023-03-14,567.0,0.0,Standard
T0494,C012,P06,Chair,Furniture,249.0,2,0.05,2023-04-04,South,2023-04-04,473.1,24.9,Basic
T0495,C032,P06,Chair,Furniture,249.0,10,0.05,2023-03-03,North,2023-03-03,2365.5,124.5,Premium
T0496,C078,P05,Desk,Furniture,189.0,4,0.2,2023-02-17,South,2023-02-17,604.8,151.2,Standard
T0497,C021,P04,Keyboard,Accessories,49.9,8,0.05,2023-08-31,North,2023-08-31,379.24,19.96,Basic
T0498,C081,P08,Headset,Accessories,59.99,10,0.15,2023/01/12 00:00:00,North,2023-01-12,509.92,89.98,Standard
T0499,C007,P06,Chair,Furniture,249.0,10,0.05,2023-07-01T00:00:00Z,West,2023-07-01,2365.5,124.5,Premium
T0500,C065,P02,Mouse,Accessories,19.99,4,0.2,2023/07/25 00:00:00,West,2023-07-25,63.97,15.99,Basic
T0501,C063,P04,Keyboard,Accessories,49.9,9,0.05,2023-05-21T00:00:00Z,West,2023-05-21,426.64,22.46,Basic
T0502,C082,P03,Monitor,Electronics,299.5,6,0.1,2023-09-04T00:00:00Z,North,2023-09-04,1617.3,179.7,Standard
T0503,C085,P01,Laptop,Electronics,999.99,10,0.05,2023-07-31T00:00:00Z,West,2023-07-31,9499.9,500.0,Premium
T0504,C046,P01,Laptop,Electronics,999.99,9,0.0,2023-01-19,West,2023-01-19,8999.91,0.0,Premium
T0505,C034,P04,Keyboard,Accessories,49.9,6,0.1,2023/04/25 00:00:00,South,2023-04-25,269.46,29.94,Basic
T0506,C058,P04,Keyboard,Accessories,49.9,1,0.2,2023-12-20T00:00:00Z,South,2023-12-20,39.92,9.98,Basic
T0507,C002,P02,Mouse,Accessories,19.99,9,0.15,2023/09/01 00:00:00,North,2023-09-01,152.92,26.99,Basic
T0508,C074,P08,Headset,Accessories,59.99,6,0.2,2023/01/08 00:00:00,North,2023-01-08,287.95,71.99,Basic
T0509,C084,P05,Desk,Furniture,189.0,8,0.1,2023/11/17 00:00:00,East,2023-11-17,1360.8,151.2,Standard
T0510,C076,P06,Chair,Furniture,249.0,10,0.05,2023-08-01,North,2023-08-01,2365.5,124.5,Premium
T0511,C051,P06,Chair,Furniture,249.0,4,0.1,2023-07-29,South,2023-07-29,896.4,99.6,Standard
T0512,C022,P08,Headset,Accessories,59.99,10,0.05,2023-09-28,North,2023-09-28,569.9,30.0,Standard
T0513,C067,P05,Desk,Furniture,189.0,8,0.0,2023/10/03 00:00:00,East,2023-10-03,1512.0,0.0,Standard
T0514,C057,P04,Keyboard,Accessories,49.9,6,0.1,2023-11-11T00:00:00Z,East,2023-11-11,269.46,29.94,Basic
T0515,C025,P05,Desk,Furniture,189.0,3,0.0,2023/05/18 00:00:00,North,2023-05-18,567.0,0.0,Standard
T0516,C029,P04,Keyboard,Accessories,49.9,2,0.0,2023/05/17 00:00:00,West,2023-05-17,99.8,0.0,Basic
T0517,C030,P07,Webcam,Electronics,79.99,9,0.1,2023-10-08,North,2023-10-08,647.92,71.99,Standard
T0518,C020,P01,Laptop,Electronics,999.99,5,0.0,2023/02/26 00:00:00,North,2023-02-26,4999.95,0.0,Premium
T0519,C075,P04,Keyboard,Accessories,49.9,9,0.0,2023-02-08T00:00:00Z,South,2023-02-08,449.1,0.0,Basic
T0520,C047,P07,Webcam,Electronics,79.99,1,0.05,2023-12-06,West,2023-12-06,75.99,4.0,Basic
T0521,C100,P02,Mouse,Accessories,19.99,8,0.15,2023/08/08 00:00:00,East,2023-08-08,135.93,23.99,Basic
T0522,C072,P07,Webcam,Electronics,79.99,1,0.15,2023-05-11T00:00:00Z,South,2023-05-11,67.99,12.0,Basic
T0523,C064,P07,Webcam,Electronics,79.99,6,0.05,2023-04-20,South,2023-04-20,455.94,24.0,Basic
T0524,C037,P06,Chair,Furniture,249.0,7,0.0,2023-09-29,West,2023-09-29,1743.0,0.0,Standard
T0525,C059,P05,Desk,Furniture,189.0,3,0.0,2023/06/29 00:00:00,East,2023-06-29,567.0,0.0,Standard
T0526,C080,P01,Laptop,Electronics,999.99,10,0.2,2023-03-28,East,2023-03-28,7999.92,1999.98,Premium
T0527,C048,P06,Chair,Furniture,249.0,1,0.0,2023-06-09,North,2023-06-09,249.0,0.0,Basic
T0529,C050,P04,Keyboard,Accessories,49.9,1,0.15,2023-07-08T00:00:00Z,East,2023-07-08,42.42,7.48,Basic
T0530,C046,P06,Chair,Furniture,249.0,8,0.05,2023/05/31 00:00:00,South,2023-05-31,1892.4,99.6,Standard
T0531,C034,P06,Chair,Furniture,249.0,3,0.0,2023/02/03 00:00:00,South,2023-02-03,747.0,0.0,Standard
T0532,C031,P02,Mouse,Accessories,19.99,10,0.0,2023/02/10 00:00:00,West,2023-02-10,199.9,0.0,Basic
T0533,C041,P06,Chair,Furniture,249.0,3,0.0,2023/04/30 00:00:00,North,2023-04-30,747.0,0.0,Standard
T0534,UNKNOWN,P04,Keyboard,Accessories,49.9,6,0.2,2023/06/23 00:00:00,East,2023-06-23,239.52,59.88,Basic
T0535,UNKNOWN,P03,Monitor,Electronics,299.5,10,0.0,2023/10/16 00:00:00,West,2023-10-16,2995.0,0.0,Premium
T0536,UNKNOWN,P04,Keyboard,Accessories,49.9,2,0.1,2023/04/29 00:00:00,North,2023-04-29,89.82,9.98,Basic
T0537,C077,P01,Laptop,Electronics,999.99,9,0.0,2023-02-28T00:00:00Z,North,2023-02-28,8999.91,0.0,Premium
T0538,UNKNOWN,P06,Chair,Furniture,249.0,1,0.05,2023/09/11 00:00:00,South,2023-09-11,236.55,12.45,Basic
T0539,C095,P01,Laptop,Electronics,999.99,9,0.0,2023/07/26 00:00:00,West,2023-07-26,8999.91,0.0,Premium
T0540,C044,P03,Monitor,Electronics,299.5,2,0.0,2023/03/04 00:00:00,East,2023-03-04,599.0,0.0,Standard
T0541,C089,P08,Headset,Accessories,59.99,3,0.05,2023-09-26T00:00:00Z,South,2023-09-26,170.97,9.0,Basic
T0542,C050,P06,Chair,Furniture,249.0,2,0.15,2023-10-07T00:00:00Z,North,2023-10-07,423.3,74.7,Basic
T0543,C022,P07,Webcam,Electronics,79.99,5,0.0,2023/06/01 00:00:00,North,2023-06-01,399.95,0.0,Basic
T0544,C056,P05,Desk,Furniture,189.0,9,0.0,2023/08/31 00:00:00,North,2023-08-31,1701.0,0.0,Standard
T0545,C082,P07,Webcam,Electronics,79.99,8,0.0,2023/03/23 00:00:00,East,2023-03-23,639.92,0.0,Standard
T0546,C024,P08,Headset,Accessories,59.99,9,0.15,2023-08-29T00:00:00Z,East,2023-08-29,458.92,80.99,Basic
T0547,C056,P08,Headset,Accessories,59.99,7,0.0,2023/09/02 00:00:00,West,2023-09-02,419.93,0.0,Basic
T0548,C080,P03,Monitor,Electronics,299.5,3,0.0,2023/03/30 00:00:00,North,2023-03-30,898.5,0.0,Standard
T0549,C073,P06,Chair,Furniture,249.0,2,0.0,2023/04/10 00:00:00,North,2023-04-10,498.0,0.0,Basic
T0550,C035,P01,Laptop,Electronics,999.99,3,0.0,2023-03-01T00:00:00Z,West,2023-03-01,2999.97,0.0,Premium
T0551,C057,P03,Monitor,Electronics,299.5,7,0.1,2023-07-25T00:00:00Z,South,2023-07-25,1886.85,209.65,Standard
T0553,C062,P08,Headset,Accessories,59.99,9,0.2,2023-11-06T00:00:00Z,West,2023-11-06,431.93,107.98,Basic
T0554,C054,P03,Monitor,Electronics,299.5,2,0.05,2023/03/01 00:00:00,North,2023-03-01,569.05,29.95,Standard
T0555,C031,P07,Webcam,Electronics,79.99,4,0.0,2023/07/03 00:00:00,West,2023-07-03,319.96,0.0,Basic
T0556,C093,P02,Mouse,Accessories,19.99,10,0.2,2023/11/20 00:00:00,East,2023-11-20,159.92,39.98,Basic
T0557,C057,P06,Chair,Furniture,249.0,10,0.1,2023-08-07T00:00:00Z,South,2023-08-07,2241.0,249.0,Premium
T0558,C012,P08,Headset,Accessories,59.99,6,0.0,2023-01-20,East,2023-01-20,359.94,0.0,Basic
T0559,C071,P08,Headset,Accessories,59.99,8,0.2,2023-12-13T00:00:00Z,South,2023-12-13,383.94,95.98,Basic
T0560,C031,P01,Laptop,Electronics,999.99,10,0.0,2023-07-24T00:00:00Z,West,2023-07-24,9999.9,0.0,Premium
T0561,C089,P07,Webcam,Electronics,79.99,7,0.0,2023/05/22 00:00:00,West,2023-05-22,559.93,0.0,Standard
T0562,C013,P02,Mouse,Accessories,19.99,8,0.0,2023-10-20,South,2023-10-20,159.92,0.0,Basic
T0563,UNKNOWN,P03,Monitor,Electronics,299.5,8,0.15,2023-01-12,South,2023-01-12,2036.6,359.4,Premium
T0564,C025,P07,Webcam,Electronics,79.99,8,0.05,2023-11-26,South,2023-11-26,607.92,32.0,Standard
T0565,C065,P02,Mouse,Accessories,19.99,5,0.0,2023/12/09 00:00:00,East,2023-12-09,99.95,0.0,Basic
T0566,UNKNOWN,P08,Headset,Accessories,59.99,5,0.15,2023-08-23T00:00:00Z,East,2023-08-23,254.96,44.99,Basic
T0567,C004,P08,Headset,Accessories,59.99,1,0.1,2023-01-06,North,2023-01-06,53.99,6.0,Basic
T0568,C057,P02,Mouse,Accessories,19.99,4,0.15,2023-09-16,East,2023-09-16,67.97,11.99,Basic
T0569,C060,P03,Monitor,Electronics,299.5,7,0.0,2023/08/31 00:00:00,East,2023-08-31,2096.5,0.0,Premium
T0570,C023,P02,Mouse,Accessories,19.99,8,0.15,2023-01-08T00:00:00Z,East,2023-01-08,135.93,23.99,Basic
T0571,C034,P08,Headset,Accessories,59.99,1,0.2,2023/04/20 00:00:00,North,2023-04-20,47.99,12.0,Basic
T0572,C051,P07,Webcam,Electronics,79.99,1,0.1,2023-01-19,South,2023-01-19,71.99,8.0,Basic
T0573,C081,P02,Mouse,Accessories,19.99,3,0.0,2023/01/20 00:00:00,West,2023-01-20,59.97,0.0,Basic
T0574,C026,P07,Webcam,Electronics,79.99,9,0.15,2023/05/31 00:00:00,North,2023-05-31,611.92,107.99,Standard
T0575,C088,P02,Mouse,Accessories,19.99,1,0.15,2023-09-10,South,2023-09-10,16.99,3.0,Basic
T0576,C093,P07,Webcam,Electronics,79.99,6,0.05,2023/02/25 00:00:00,South,2023-02-25,455.94,24.0,Basic
T0577,C010,P05,Desk,Furniture,189.0,9,0.15,2023-03-14T00:00:00Z,North,2023-03-14,1445.85,255.15,Standard
T0578,C018,P06,Chair,Furniture,249.0,2,0.1,2023/11/23 00:00:00,West,2023-11-23,448.2,49.8,Basic
T0579,C010,P02,Mouse,Accessories,19.99,9,0.0,2023-08-31T00:00:00Z,North,2023-08-31,179.91,0.0,Basic
T0580,C059,P04,Keyboard,Accessories,49.9,4,0.15,2023-06-14T00:00:00Z,South,2023-06-14,169.66,29.94,Basic
T0581,C077,P07,Webcam,Electronics,79.99,10,0.15,2023-10-26T00:00:00Z,East,2023-10-26,679.92,119.98,Standard
T0582,C095,P08,Headset,Accessories,59.99,9,0.0,2023-07-15,North,2023-07-15,539.91,0.0,Standard
T0583,C027,P02,Mouse,Accessories,19.99,2,0.15,2023-08-18T00:00:00Z,South,2023-08-18,33.98,6.0,Basic
T0584,C017,P08,Headset,Accessories,59.99,1,0.2,2023/04/08 00:00:00,West,2023-04-08,47.99,12.0,Basic
T0586,C059,P08,Headset,Accessories,59.99,6,0.0,2023-06-24T00:00:00Z,North,2023-06-24,359.94,0.0,Basic
T0587,C064,P08,Headset,Accessories,59.99,2,0.0,2023-08-04T00:00:00Z,South,2023-08-04,119.98,0.0,Basic
T0588,C012,P02,Mouse,Accessories,19.99,1,0.15,2023-03-18T00:00:00Z,North,2023-03-18,16.99,3.0,Basic
T0589,C098,P08,Headset,Accessories,59.99,2,0.0,2023/08/10 00:00:00,East,2023-08-10,119.98,0.0,Basic
T0590,C079,P04,Keyboard,Accessories,49.9,6,0.05,2023-12-13,South,2023-12-13,284.43,14.97,Basic
T0591,C049,P05,Desk,Furniture,189.0,2,0.05,2023-03-26,West,2023-03-26,359.1,18.9,Basic
T0592,C055,P04,Keyboard,Accessories,49.9,6,0.15,2023/11/07 00:00:00,East,2023-11-07,254.49,44.91,Basic
T0593,C031,P05,Desk,Furniture,189.0,8,0.0,2023-07-21,West,2023-07-21,1512.0,0.0,Standard
T0594,C071,P07,Webcam,Electronics,79.99,8,0.0,2023/08/14 00:00:00,East,2023-08-14,639.92,0.0,Standard
T0595,C094,P04,Keyboard,Accessories,49.9,1,0.15,2023/03/22 00:00:00,South,2023-03-22,42.42,7.48,Basic
T0596,C037,P03,Monitor,Electronics,299.5,3,0.0,2023-11-07T00:00:00Z,South,2023-11-07,898.5,0.0,Standard
T0597,C053,P01,Laptop,Electronics,999.99,3,0.05,2023/07/29 00:00:00,East,2023-07-29,2849.97,150.0,Premium
T0598,C013,P01,Laptop,Electronics,999.99,1,0.0,2023-01-15T00:00:00Z,South,2023-01-15,999.99,0.0,Standard
T0599,C057,P03,Monitor,Electronics,299.5,7,0.15,2023-10-23T00:00:00Z,South,2023-10-23,1782.02,314.47,Standard
T0600,C053,P08,Headset,Accessories,59.99,2,0.1,2023-10-03,North,2023-10-03,107.98,12.0,Basic
T0602,C071,P08,Headset,Accessories,59.99,9,0.1,2023-10-29,South,2023-10-29,485.92,53.99,Basic
T0603,C003,P01,Laptop,Electronics,999.99,7,0.0,2023-07-20T00:00:00Z,South,2023-07-20,6999.93,0.0,Premium
T0605,C094,P03,Monitor,Electronics,299.5,4,0.0,2023/05/28 00:00:00,South,2023-05-28,1198.0,0.0,Standard
T0606,C052,P04,Keyboard,Accessories,49.9,9,0.15,2023-03-19T00:00:00Z,North,2023-03-19,381.73,67.36,Basic
T0607,C027,P01,Laptop,Electronics,999.99,1,0.2,2023/10/20 00:00:00,West,2023-10-20,799.99,200.0,Standard
T0608,C035,P08,Headset,Accessories,59.99,1,0.0,2023-03-04,West,2023-03-04,59.99,0.0,Basic
T0609,C020,P03,Monitor,Electronics,299.5,2,0.2,2023/04/28 00:00:00,North,2023-04-28,479.2,119.8,Basic
T0610,C026,P07,Webcam,Electronics,79.99,4,0.0,2023-03-15T00:00:00Z,West,2023-03-15,319.96,0.0,Basic
T0611,C024,P04,Keyboard,Accessories,49.9,5,0.15,2023/07/16 00:00:00,South,2023-07-16,212.08,37.42,Basic
T0612,C014,P08,Headset,Accessories,59.99,1,0.0,2023/07/29 00:00:00,South,2023-07-29,59.99,0.0,Basic
T0613,C035,P08,Headset,Accessories,59.99,6,0.15,2023/12/29 00:00:00,South,2023-12-29,305.95,53.99,Basic
T0614,C092,P03,Monitor,Electronics,299.5,2,0.1,2023-01-20,West,2023-01-20,539.1,59.9,Standard
T0615,C030,P03,Monitor,Electronics,299.5,9,0.05,2023-05-31,West,2023-05-31,2560.72,134.78,Premium
T0616,C035,P01,Laptop,Electronics,999.99,7,0.1,2023-07-31T00:00:00Z,South,2023-07-31,6299.94,699.99,Premium
T0617,C083,P08,Headset,Accessories,59.99,5,0.05,2023-10-23T00:00:00Z,East,2023-10-23,284.95,15.0,Basic
T0618,C086,P06,Chair,Furniture,249.0,5,0.0,2023-02-24T00:00:00Z,East,2023-02-24,1245.0,0.0,Standard
T0619,C017,P02,Mouse,Accessories,19.99,1,0.2,2023/09/23 00:00:00,North,2023-09-23,15.99,4.0,Basic
T0620,C082,P04,Keyboard,Accessories,49.9,6,0.2,2023/04/05 00:00:00,East,2023-04-05,239.52,59.88,Basic
T0621,C087,P01,Laptop,Electronics,999.99,5,0.15,2023-11-13,North,2023-11-13,4249.96,749.99,Premium
T0622,C054,P01,Laptop,Electronics,999.99,4,0.2,2023-10-26T00:00:00Z,North,2023-10-26,3199.97,799.99,Premium
T0623,C020,P02,Mouse,Accessories,19.99,8,0.05,2023/02/26 00:00:00,South,2023-02-26,151.92,8.0,Basic
T0624,C039,P07,Webcam,Electronics,79.99,9,0.05,2023-09-16T00:00:00Z,South,2023-09-16,683.91,36.0,Standard
T0625,C080,P04,Keyboard,Accessories,49.9,8,0.15,2023-09-17,East,2023-09-17,339.32,59.88,Basic
T0626,C072,P08,Headset,Accessories,59.99,1,0.05,2023/06/22 00:00:00,North,2023-06-22,56.99,3.0,Basic
T0627,C077,P04,Keyboard,Accessories,49.9,9,0.15,2023-08-25,East,2023-08-25,381.73,67.36,Basic
T0628,C084,P01,Laptop,Electronics,999.99,2,0.2,2023-11-15T00:00:00Z,East,2023-11-15,1599.98,400.0,Standard
T0629,UNKNOWN,P06,Chair,Furniture,249.0,8,0.15,2023-08-16,South,2023-08-16,1693.2,298.8,Standard
T0630,C093,P08,Headset,Accessories,59.99,3,0.0,2023-10-02,North,2023-10-02,179.97,0.0,Basic
T0631,C029,P04,Keyboard,Accessories,49.9,7,0.0,2023/04/19 00:00:00,East,2023-04-19,349.3,0.0,Basic
T0632,C081,P08,Headset,Accessories,59.99,9,0.15,2023-12-11,South,2023-12-11,458.92,80.99,Basic
T0633,C019,P07,Webcam,Electronics,79.99,4,0.05,2023-06-22,South,2023-06-22,303.96,16.0,Basic
T0634,C034,P07,Webcam,Electronics,79.99,6,0.1,2023/07/28 00:00:00,North,2023-07-28,431.95,47.99,Basic
T0635,C023,P02,Mouse,Accessories,19.99,10,0.15,2023-02-12,North,2023-02-12,169.91,29.98,Basic
T0636,C029,P04,Keyboard,Accessories,49.9,1,0.0,2023-02-22T00:00:00Z,North,2023-02-22,49.9,0.0,Basic
T0637,C089,P03,Monitor,Electronics,299.5,4,0.0,2023-09-30,West,2023-09-30,1198.0,0.0,Standard
T0638,C020,P07,Webcam,Electronics,79.99,1,0.1,2023-10-26,South,2023-10-26,71.99,8.0,Basic
T0639,C003,P06,Chair,Furniture,249.0,6,0.05,2023/05/19 00:00:00,West,2023-05-19,1419.3,74.7,Standard
T0640,C039,P06,Chair,Furniture,249.0,6,0.15,2023-08-26T00:00:00Z,South,2023-08-26,1269.9,224.1,Standard
T0641,C027,P04,Keyboard,Accessories,49.9,1,0.1,2023-09-29,West,2023-09-29,44.91,4.99,Basic
T0642,C069,P08,Headset,Accessories,59.99,10,0.0,2023-02-12T00:00:00Z,West,2023-02-12,599.9,0.0,Standard
T0643,C009,P02,Mouse,Accessories,19.99,3,0.2,2023-01-01T00:00:00Z,West,2023-01-01,47.98,11.99,Basic
T0644,C100,P08,Headset,Accessories,59.99,6,0.0,2023-02-02,North,2023-02-02,359.94,0.0,Basic
T0645,C015,P04,Keyboard,Accessories,49.9,3,0.15,2023-03-26T00:00:00Z,West,2023-03-26,127.24,22.46,Basic
T0646,C015,P06,Chair,Furniture,249.0,3,0.15,2023/12/22 00:00:00,East,2023-12-22,634.95,112.05,Standard
T0647,C043,P06,Chair,Furniture,249.0,10,0.1,2023/04/21 00:00:00,West,2023-04-21,2241.0,249.0,Premium
T0648,C084,P08,Headset,Accessories,59.99,6,0.1,2023-07-31,South,2023-07-31,323.95,35.99,Basic
T0649,C028,P04,Keyboard,Accessories,49.9,5,0.2,2023-05-12,North,2023-05-12,199.6,49.9,Basic
T0650,C013,P01,Laptop,Electronics,999.99,9,0.1,2023/05/17 00:00:00,South,2023-05-17,8099.92,899.99,Premium
T0651,C057,P02,Mouse,Accessories,19.99,1,0.2,2023-05-01,West,2023-05-01,15.99,4.0,Basic
T0652,C063,P03,Monitor,Electronics,299.5,6,0.2,2023-07-28T00:00:00Z,North,2023-07-28,1437.6,359.4,Standard
T0653,C066,P03,Monitor,Electronics,299.5,10,0.0,2023-12-09T00:00:00Z,West,2023-12-09,2995.0,0.0,Premium
T0654,C078,P01,Laptop,Electronics,999.99,9,0.0,2023-06-22,South,2023-06-22,8999.91,0.0,Premium
T0655,C014,P03,Monitor,Electronics,299.5,7,0.15,2023/07/30 00:00:00,East,2023-07-30,1782.02,314.47,Standard
T0656,C071,P08,Headset,Accessories,59.99,6,0.0,2023-12-29T00:00:00Z,South,2023-12-29,359.94,0.0,Basic
T0657,C026,P05,Desk,Furniture,189.0,8,0.0,2023-12-17,North,2023-12-17,1512.0,0.0,Standard
T0658,C099,P03,Monitor,Electronics,299.5,10,0.1,2023-04-01,North,2023-04-01,2695.5,299.5,Premium
T0659,C098,P06,Chair,Furniture,249.0,2,0.0,2023-10-28T00:00:00Z,North,2023-10-28,498.0,0.0,Basic
T0660,C077,P04,Keyboard,Accessories,49.9,4,0.15,2023-07-31T00:00:00Z,South,2023-07-31,169.66,29.94,Basic
T0661,C065,P04,Keyboard,Accessories,49.9,4,0.05,2023-09-29,East,2023-09-29,189.62,9.98,Basic
T0662,C052,P02,Mouse,Accessories,19.99,4,0.2,2023-02-07,North,2023-02-07,63.97,15.99,Basic
T0663,C072,P08,Headset,Accessories,59.99,10,0.0,2023-12-18T00:00:00Z,East,2023-12-18,599.9,0.0,Standard
T0664,UNKNOWN,P03,Monitor,Electronics,299.5,5,0.2,2023-05-14,North,2023-05-14,1198.0,299.5,Standard
T0665,C027,P06,Chair,Furniture,249.0,7,0.05,2023/03/26 00:00:00,West,2023-03-26,1655.85,87.15,Standard
T0666,C054,P04,Keyboard,Accessories,49.9,7,0.1,2023-08-03T00:00:00Z,West,2023-08-03,314.37,34.93,Basic
T0667,C031,P07,Webcam,Electronics,79.99,1,0.2,2023-08-07T00:00:00Z,East,2023-08-07,63.99,16.0,Basic
T0668,C029,P02,Mouse,Accessories,19.99,8,0.0,2023-01-05T00:00:00Z,North,2023-01-05,159.92,0.0,Basic
T0669,C093,P02,Mouse,Accessories,19.99,10,0.0,2023-06-08,North,2023-06-08,199.9,0.0,Basic
T0670,C061,P01,Laptop,Electronics,999.99,1,0.1,2023/08/15 00:00:00,South,2023-08-15,899.99,100.0,Standard
T0671,C045,P05,Desk,Furniture,189.0,1,0.1,2023/11/19 00:00:00,East,2023-11-19,170.1,18.9,Basic
T0672,C030,P04,Keyboard,Accessories,49.9,7,0.2,2023-02-16,North,2023-02-16,279.44,69.86,Basic
T0673,C083,P01,Laptop,Electronics,999.99,7,0.0,2023-04-28T00:00:00Z,South,2023-04-28,6999.93,0.0,Premium
T0674,C027,P08,Headset,Accessories,59.99,7,0.2,2023-01-12,North,2023-01-12,335.94,83.99,Basic
T0675,C030,P02,Mouse,Accessories,19.99,2,0.05,2023/02/20 00:00:00,North,2023-02-20,37.98,2.0,Basic
T0676,C083,P04,Keyboard,Accessories,49.9,6,0.0,2023/02/23 00:00:00,East,2023-02-23,299.4,0.0,Basic
T0677,C054,P02,Mouse,Accessories,19.99,5,0.05,2023-10-27T00:00:00Z,North,2023-10-27,94.95,5.0,Basic
T0678,C070,P07,Webcam,Electronics,79.99,7,0.05,2023-05-17,West,2023-05-17,531.93,28.0,Standard
